id,datetime,context,question,answer
g_5790,2021-11-29 21:58:12,今日、クーポンを使って買い物しようと思っていたら、アプリが開けず再起動しても何してもダメ,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,アプリが開けず
g_5730,2021-10-31 03:14:50,事前に購入しておいたコインが不足し、さらにコインの購入サービスが終了しているため新たに楽曲が購入できない状態です,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,事前に購入しておいたコインが不足し、さらにコインの購入サービスが終了しているため新たに楽曲が購入できない
t_4542908,2021-10-25T09:46:40.000Z,抽選でヘパリーゼwを10万名様にプレゼント,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_3500505,2021-12-08T06:08:46.000Z,料金,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_7429,2021-10-23 12:07:44,んかゆん,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_6619,2021-11-27 12:47:35,一時的な不具合なんだろけど、チャージしたなかから払おうかと思っていたので困った,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,不具合
g_3614,2021-11-02 06:27:39,田舎の方でcokeonに対応してない自販機しかないと寂しい,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,cokeonに対応してない自販機しかない
t_3972467,2021-11-07T08:25:53.000Z,輝夜のキーボードを作りました,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_5834,2021-11-30 23:57:56,強制終了してしまう不具合応急処置店員さんに聞いたところ、1度機内モードで立ち上げ、カード読み込み画面になったら通信接続すると繋がるよう,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,強制終了してしまう不具合
g_2304,2021-10-24 22:06:48,自動販売機に繋がらない,この文章はGooglePlayストアのレビューです。CokeONアプリの欠陥やCokeONアプリに対する要望が書かれているのはどこですか？,自動販売機に繋がらない
t_3552874,2021-12-15T15:13:27.000Z,深夜スクリレー主催枠,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_4322006,2021-10-23T15:55:16.000Z,この機会に、家ヘパw始めませんか,この文はTwitterのツイートです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
t_3060496,2021-11-25T22:50:06.000Z,※対価あり,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_11738,2021-10-27 14:56:04,なかなか楽しい,この文章はGooglePlayストアのレビューです。スマートニュースアプリの欠陥やスマートニュースアプリに対する要望が書かれているのはどこですか？,
g_7392,2021-12-04 14:59:58,サクサク支払い出来てメッチャ便利,この文章はGooglePlayストアのレビューです。Paypayアプリの欠陥やPaypayアプリに対する要望が書かれているのはどこですか？,
g_5026,2021-10-23 19:42:48,操作の妨げになるところに出てきて×を押して消してもすぐ復活してくるヤツとか、画面いっぱいに出てきて、プランを見るしか選択肢がないキャンセルボタンがない&osの戻るボタンが効かないヤツとか、もう少し控えめにすべきだと思います,この文章はGooglePlayストアのレビューです。LINE_MUSICアプリの欠陥やLINE_MUSICアプリに対する要望が書かれているのはどこですか？,消してもすぐ復活してくるヤツとか、画面いっぱいに出てきて、プランを見るしか選択肢がないキャンセルボタンがない/osの戻るボタンが効かないヤツとか、もう少し控えめにすべき
g_447,2021-11-08 14:59:55,毎日、楽しみに、しています,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,
t_3190070,2021-12-14T08:56:01.000Z,yahooショッピング★在庫継続中★,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_1669432,2021-11-05T11:42:55.000Z,コンビニでpaypayで支払おうとしたらタイミング悪く突然スマホが再起し出して、再起画面リンゴのマークが見えたのか、私がアッすみませ,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_7168,2021-11-27 16:59:19,とメッセージが出るようになり、起動完了するまえに落ちるようになった,この文章はGooglePlayストアのレビューです。majicaアプリの欠陥やmajicaアプリに対する要望が書かれているのはどこですか？,起動完了するまえに落ちるようになった
t_3536238,2021-12-15T14:30:54.000Z,結果シェアで毎日50名様に500円相当のpaypayボーナス当たる→結果は返信でをフォロー後にご参加下さい12/20迄,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_2752956,2021-12-02T13:25:52.000Z,お取引に伴いフォローさせて頂いても宜しいでしょうか,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
t_3821104,2021-11-02T21:46:01.000Z,限定のidentityvぬいぐるみやゲームで使える手掛かり、オリジナルキーボードきせかえを当てて生き残れサバイバー達,この文はTwitterのツイートです。simejiアプリの欠陥やsimejiアプリに対する要望が書かれているのはどこですか？,
g_390,2021-12-06 20:51:11,手早く多方面の情報を得られるが、ガセネタやパクリネタが多い,この文章はGooglePlayストアのレビューです。BuzzVideoアプリの欠陥やBuzzVideoアプリに対する要望が書かれているのはどこですか？,ガセネタやパクリネタが多い
t_3405452,2021-12-14T23:51:39.000Z,が簡単にgetできる,この文はTwitterのツイートです。paypayアプリの欠陥やpaypayアプリに対する要望が書かれているのはどこですか？,
g_4047,2021-11-16 00:22:20,なぜ歩数が減ったり戻ったりするの,この文章はGooglePlayストアのレビューです。google_fitアプリの欠陥やgoogle_fitアプリに対する要望が書かれているのはどこですか？,歩数が減ったり戻ったりする
